flow,lighthouse
1.016,1.0116173028945925
1.016,1.0129095315933228
1.016,1.0129095315933228
1.013,1.0139107704162598
1.013,1.0139107704162598
1.013,1.0138005018234253
1.013,1.0138005018234253
1.015,1.013745903968811
1.015,1.011837363243103
1.015,1.0113979578018188
1.015,1.0113979578018188
1.016,1.0134422779083252
1.016,1.0128934383392334
1.016,1.0136219263076782
1.016,1.0134879350662231
1.016,1.01336932182312
1.013,1.013201117515564
1.013,1.0130800008773804
1.013,1.0129594802856443
1.013,1.0152997970581057
1.018,1.0158193111419678
1.018,1.016698718070984
1.018,1.0168908834457395
1.018,1.017529010772705
1.021,1.0182631015777588
1.021,1.0185338258743286
1.021,1.0187876224517822
1.021,1.019032001495361
1.021,1.0192561149597168
1.021,1.0196750164031982
1.021,1.0198640823364258
1.021,1.019731044769287
1.021,1.0198408365249634
1.021,1.020302176475525
1.021,1.0203890800476074
1.021,1.020477056503296
1.021,1.0205284357070925
1.016,1.0194023847579956
1.016,1.0158127546310425
1.016,1.0154861211776731
1.016,1.015135407447815
1.021,1.015931487083435
1.021,1.015608310699463
1.021,1.015272855758667
1.021,1.0142067670822144
1.016,1.0141578912734983
1.016,1.0137611627578735
1.016,1.0133503675460815
1.016,1.012854814529419
1.018,1.0124409198760986
1.018,1.0129601955413818
1.018,1.0125994682312012
1.018,1.0123064517974854
1.014,1.0110517740249634
1.014,1.0110517740249634
1.014,1.01070237159729
1.014,1.0100048780441284
1.014,1.0109599828720093
1.016,1.010570406913757
1.016,1.0113029479980469
1.016,1.0097761154174805
1.016,1.0107097625732422
1.013,1.0099109411239624
1.013,1.0106793642044067
1.013,1.0092693567276
1.013,1.0091044902801514
1.013,1.0091350078582764
1.013,1.0100774765014648
1.013,1.008805513381958
1.013,1.009952187538147
1.011,1.0099235773086548
1.011,1.0102252960205078
1.011,1.010225772857666
1.011,1.0102282762527466
1.011,1.010229229927063
1.01,1.010883927345276
1.01,1.008851408958435
1.01,1.008775234222412
1.01,1.0086926221847534
1.013,1.0102108716964722
1.013,1.0085996389389038
1.013,1.0085512399673462
1.013,1.007770299911499
1.013,1.0088469982147217
1.013,1.0088036060333252
1.013,1.0095326900482178
1.013,1.0070561170578003
1.01,1.007410764694214
1.01,1.00730562210083
1.01,1.007200837135315
1.01,1.005852460861206
1.007,1.0058773756027222
1.007,1.005685806274414
1.007,1.0072368383407593
1.007,1.005805492401123
1.01,1.0056570768356323
1.01,1.0062412023544312
1.01,1.0061333179473877
1.01,1.0052211284637451
1.01,1.0067058801651
1.011,1.0072904825210571
1.011,1.007249116897583
1.011,1.005706548690796
1.011,1.005587100982666
1.008,1.005383849143982
1.008,1.0052586793899536
1.008,1.0046701431274414
1.008,1.0062848329544067
1.011,1.0062477588653564
1.011,1.0072472095489502
1.011,1.0058952569961548
1.011,1.0057940483093262
1.011,1.004932165145874
1.011,1.005906343460083
1.011,1.005197048187256
1.011,1.0066474676132202
1.011,1.0056599378585815
1.011,1.0064210891723633
1.011,1.0063999891281128
1.011,1.0063755512237549
1.011,1.006345272064209
1.008,1.0069695711135864
1.008,1.0069944858551023
1.008,1.0070176124572754
1.008,1.0070377588272097
1.013,1.0094715356826782
1.013,1.0096750259399414
1.013,1.0099273920059204
1.013,1.0075688362121582
1.011,1.0088852643966677
1.011,1.007133960723877
1.011,1.0071322917938232
1.011,1.00616192817688
1.015,1.0074270963668823
1.015,1.006893277168274
1.015,1.0078197717666626
1.015,1.0065170526504517
1.015,1.0064526796340942
1.015,1.006983995437622
1.015,1.006914138793945
1.015,1.0068325996398926
1.015,1.0076292753219604
1.011,1.0081266164779663
1.011,1.008110284805298
1.011,1.0080931186676023
1.011,1.0080690383911133
1.008,1.0064270496368408
1.008,1.0070977210998535
1.008,1.0069643259048462
1.008,1.006824254989624
1.011,1.0063775777816772
1.011,1.0061898231506348
1.011,1.0051220655441284
1.011,1.0048823356628418
1.008,1.005232334136963
1.008,1.005022644996643
1.008,1.00481915473938
1.008,1.0046192407608032
1.008,1.0044224262237549
1.007,1.0048099756240845
1.007,1.0041500329971311
1.007,1.003962516784668
1.007,1.0036671161651611
1.008,1.004174828529358
1.008,1.0039798021316528
1.008,1.0038836002349854
1.008,1.0036767721176147
1.011,1.00526762008667
1.011,1.0040260553359983
1.011,1.003957986831665
1.011,1.0034300088882446
1.007,1.0048115253448486
1.007,1.0047935247421265
1.007,1.0054404735565186
1.007,1.004125952720642
1.008,1.004984974861145
1.008,1.0042492151260376
1.008,1.0042357444763184
1.008,1.0042107105255127
1.008,1.0050554275512695
1.011,1.0049577951431274
1.011,1.005502223968506
1.011,1.0055052042007446
1.005,1.005826473236084
1.005,1.004403591156006
1.005,1.0050358772277832
1.005,1.0038955211639404
1.005,1.003809094429016
1.008,1.0039958953857422
1.008,1.004591703414917
1.008,1.003671407699585
1.008,1.00356924533844
1.011,1.004995346069336
1.011,1.0049917697906494
1.011,1.003775954246521
1.011,1.0043516159057615
1.008,1.0041409730911257
1.008,1.004059910774231
1.008,1.0032542943954468
1.008,1.003140211105347
1.008,1.0030215978622437
1.008,1.0044960975646973
1.008,1.0044893026351929
1.008,1.0048201084136963
1.002,1.0048412084579468
1.002,1.0045905113220217
1.002,1.0045912265777588
1.002,1.0045868158340454
1.002,1.0031874179840088
1.006,1.0040276050567627
1.006,1.0030882358551023
1.006,1.0035847425460815
1.006,1.003483533859253
1.008,1.004477858543396
1.008,1.0032362937927246
1.008,1.003558874130249
1.008,1.0034698247909546
1.006,1.003706693649292
1.006,1.0040037631988523
1.006,1.004116177558899
1.006,1.0030508041381836
1.002,1.0029451847076416
1.002,1.0020508766174316
1.002,1.00188148021698
1.002,1.0014967918395996
1.002,1.0013219118118286
1.006,1.0020182132720947
1.006,1.0024731159210205
1.006,1.0018231868743896
1.006,1.0017343759536743
1.005,1.0018079280853271
1.005,1.0017292499542236
1.005,1.001654028892517
1.005,1.0015863180160522
1.008,1.0033265352249146
1.008,1.003407001495361
1.008,1.0025664567947388
1.008,1.002578616142273
1.007,1.0025944709777832
1.007,1.003570795059204
1.007,1.0028690099716189
1.007,1.0027683973312378
1.006,1.0027903318405151
1.006,1.003461837768555
1.006,1.0026384592056274
1.006,1.0029271841049194
1.006,1.002947211265564
1.006,1.003469944000244
1.006,1.0035008192062378
1.006,1.003524899482727
1.006,1.0035425424575806
1.006,1.0041182041168213
1.006,1.0041553974151611
1.006,1.0041896104812622
1.006,1.0027323961257937
1.006,1.0032362937927246
1.006,1.0031874179840088
1.006,1.0031416416168213
1.006,1.002449870109558
1.008,1.0024738311767578
1.008,1.0032551288604736
1.008,1.00321626663208
1.008,1.0024234056472778
1.011,1.002336502075195
1.011,1.002968192100525
1.011,1.002905011177063
1.011,1.0028419494628906
1.011,1.0027713775634766
1.006,1.002563714981079
1.006,1.0024778842926023
1.006,1.0020238161087036
1.006,1.001913070678711
1.006,1.00252366065979
1.006,1.0024644136428833
1.006,1.0021429061889648
1.006,1.0020674467086792
1.007,1.0029666423797607
1.007,1.0029717683792114
1.007,1.002976655960083
1.007,1.0029807090759275
1.007,1.0028685331344604
1.007,1.0036457777023315
1.007,1.0034247636795044
1.007,1.0034431219100952
1.007,1.003481388092041
1.005,1.0038279294967651
1.005,1.0038847923278809
1.005,1.0039222240447998
1.005,1.0039558410644531
1.006,1.0045561790466309
1.006,1.004625678062439
1.006,1.004690647125244
1.006,1.004723072052002
1.003,1.004218816757202
1.003,1.0042380094528198
1.003,1.004248023033142
1.003,1.0042526721954346
1.006,1.004897117614746
1.006,1.0049338340759275
1.006,1.0049662590026855
1.006,1.0049922466278076
1.003,1.0050264596939087
1.003,1.0046566724777222
1.003,1.0046601295471191
1.003,1.004660725593567
1.003,1.0046555995941162
1.006,1.0051614046096802
1.006,1.005160212516785
1.006,1.0051519870758057
1.006,1.0051389932632446
1.005,1.0050628185272217
1.005,1.0050280094146729
1.005,1.0049898624420166
1.005,1.004936695098877
1.008,1.006437063217163
1.008,1.006448745727539
1.008,1.006450057029724
1.008,1.0064384937286377
1.006,1.006252408027649
1.006,1.00622296333313
1.006,1.0061891078948977
1.006,1.0061452388763428
1.006,1.0060970783233645
1.006,1.0060080289840698
1.006,1.0059458017349243
1.006,1.0058764219284058
1.006,1.0057982206344604
1.005,1.0054049491882324
1.005,1.0053067207336426
1.005,1.0052013397216797
1.005,1.0050958395004272
1.001,1.0033698081970217
1.001,1.003778100013733
1.001,1.0035992860794067
1.001,1.0034068822860718
1.0,1.0020771026611328
1.0,1.001818299293518
1.0,1.0015246868133545
1.0,1.0015246868133545
1.002,1.0016752481460571
1.002,1.0016740560531616
1.002,1.0014801025390625
1.002,0.997710108757019
1.005,0.9983322620391846
1.005,0.9980598092079164
1.005,0.9977948665618896
1.005,0.997795343399048
1.002,0.9970148801803588
1.002,0.9977656006813048
1.002,0.9969428777694702
1.002,0.9970025420188904
1.002,0.9964396357536316
1.006,0.9978402853012084
1.006,0.9969895482063292
1.006,0.9969098567962646
1.006,0.9963980317115784
0.999,0.9966604709625244
0.999,0.996540069580078
0.999,0.9965397715568542
0.999,0.9962841272354126
1.003,0.9961948394775392
1.003,0.9973903298377992
1.003,0.99705570936203
1.003,0.9970690011978148
1.003,0.9970690011978148
1.003,0.9977416396141052
1.003,0.9978230595588684
1.003,0.9979090094566344
1.003,0.9975237250328064
1.003,0.9985266327857972
1.003,0.9981008768081664
1.003,0.998194694519043
1.003,0.9977847337722778
1.003,0.9987229108810424
1.003,0.9984299540519714
1.003,0.9985042810440063
1.003,0.9983236789703368
0.998,0.998342216014862
0.998,0.9982128143310548
0.998,0.998279631137848
0.998,0.9982481598854064
1.007,0.9996426701545716
1.007,0.9997531175613404
1.007,0.9998601078987122
1.007,0.9999642372131348
1.007,1.0000640153884888
1.005,1.0012987852096558
1.005,1.0006576776504517
1.005,1.0001635551452637
1.005,0.9999579191207886
1.0,0.9999538064002992
1.0,0.9999771118164062
1.0,1.0000371932983398
1.0,1.0000489950180054
1.01,1.0017157793045044
1.01,1.0018434524536133
1.01,1.0019598007202148
1.01,1.0020750761032104
1.01,1.0040500164031982
1.01,1.004300236701965
1.01,1.004543423652649
1.01,1.0030505657196045
1.006,1.0031393766403198
1.006,1.0038039684295654
1.006,1.0039193630218506
1.006,1.0034366846084597
1.006,1.0034853219985962
1.008,1.0044039487838743
1.008,1.004482388496399
1.008,1.0040377378463743
1.008,1.0040782690048218
1.003,1.003771185874939
1.003,1.003738522529602
1.003,1.0037078857421875
1.003,1.0014550685882568
1.008,1.0022501945495603
1.008,1.0021116733551023
1.008,1.00173020362854
1.008,1.0015546083450315
1.006,1.0020074844360352
1.006,1.0018521547317505
1.006,1.0014718770980835
1.006,1.001291036605835
1.006,1.0010817050933838
1.006,1.0016703605651855
1.006,1.0015273094177246
1.006,1.0008761882781982
1.006,1.0006276369094849
1.006,1.001306653022766
1.006,1.000899076461792
1.006,1.000769853591919
1.006,1.000643253326416
1.005,1.001466155052185
1.005,1.0010353326797483
1.005,1.0009726285934448
1.005,1.000711441040039
0.999,1.000357151031494
0.999,1.0003491640090942
0.999,1.0002641677856443
0.999,1.0003447532653809
1.003,1.0001919269561768
1.003,1.000589370727539
1.003,1.000554084777832
1.003,1.0004985332489014
1.005,1.0004724264144895
1.005,1.0010995864868164
1.005,1.0011086463928225
1.005,1.0009407997131348
1.005,1.0009450912475586
1.003,1.0013612508773804
1.003,1.0013898611068726
1.003,1.0012871026992798
1.003,1.0013012886047363
1.008,1.0022610425949097
1.008,1.002330660820007
1.008,1.0020681619644165
1.008,1.001939058303833
1.007,1.0027422904968262
1.007,1.0028377771377563
1.007,1.00265371799469
1.007,1.002716064453125
1.001,1.0023601055145264
1.001,1.0023927688598633
1.001,1.002416968345642
1.001,1.0024255514144895
1.003,1.002453327178955
1.003,1.002562403678894
1.003,1.002617359161377
1.003,1.002655863761902
1.003,1.0026487112045288
1.003,1.0028928518295288
1.003,1.002916693687439
1.003,1.0029042959213257
1.003,1.0029863119125366
1.006,1.0036070346832275
1.006,1.0036416053771973
1.006,1.003668189048767
1.006,1.003700613975525
1.003,1.0035685300827026
1.003,1.0036441087722778
1.003,1.003684401512146
1.003,1.003759503364563
1.008,1.0037707090377808
1.008,1.0048052072525024
1.008,1.0048646926879885
1.008,1.0049437284469604
1.006,1.0052073001861572
1.006,1.005265712738037
1.006,1.0053181648254397
1.006,1.0053919553756714
1.006,1.0054341554641724
1.008,1.006313681602478
1.008,1.00637686252594
1.008,1.0063875913619995
1.008,1.0064313411712646
1.006,1.006358981132507
1.006,1.0063797235488892
1.006,1.0064057111740112
1.006,1.0064122676849363
1.003,1.005671143531799
1.003,1.0056935548782349
1.003,1.005661964416504
1.003,1.0057106018066406
1.003,1.0050301551818848
1.003,1.0050355195999146
1.003,1.0049651861190796
1.003,1.0050069093704224
1.005,1.0049409866333008
1.005,1.0049583911895752
1.005,1.0048922300338743
1.005,1.0048829317092896
1.005,1.0048091411590576
0.999,1.003385066986084
0.999,1.003231406211853
0.999,1.003290057182312
0.999,1.0031580924987793
1.006,1.003811955451965
1.006,1.003719449043274
1.006,1.0036697387695312
1.006,1.0035943984985352
1.006,1.0041491985321045
1.006,1.0040980577468872
1.006,1.004039287567139
1.006,1.003992795944214
1.006,1.0039291381835938
1.006,1.0043842792510986
1.006,1.0043445825576782
1.006,1.004262089729309
1.0,1.0042119026184082
1.0,1.0030659437179563
1.0,1.0030105113983154
1.0,1.0029113292694092
1.0,1.002846360206604
0.996,0.9976728558540344
0.996,0.9973788261413574
0.996,0.9971079230308532
0.996,0.996839165687561
1.0,0.9971171617507936
1.0,0.9967329502105712
1.0,0.9965077042579652
1.0,0.9962770938873292
1.002,0.9969383478164672
1.002,0.9965031743049622
1.002,0.9963281154632568
1.002,0.99614417552948
1.002,0.9970266819000244
1.002,0.9964420795440674
1.002,0.9961327314376832
1.002,0.9960042238235474
1.006,0.9957327246665956
1.006,0.9966736435890198
1.006,0.9962192177772522
1.006,0.9959955811500548
1.006,0.995849072933197
1.003,0.9965522289276124
1.003,0.9965271949768066
1.003,0.9965278506278992
1.003,0.9962406754493712
1.001,0.9965949058532716
1.001,0.9963254928588868
1.001,0.996207356452942
1.001,0.9962175488471984
1.003,0.9962179064750672
1.003,0.997213900089264
1.003,0.9970465898513794
1.003,0.9968766570091248
1.001,0.9975963234901428
1.001,0.9977134466171264
1.001,0.997830867767334
1.001,0.9975393414497375
1.001,0.9975891709327698
1.001,0.9981590509414672
1.001,0.9982669353485109
1.001,0.9983776807785034
1.001,0.9983144402503968
1.001,0.998798966407776
1.001,0.9989818334579468
1.001,0.9991043210029602
1.001,0.9992193579673768
1.003,1.0002092123031616
1.003,1.0000061988830566
1.003,1.0001468658447266
1.003,1.0002795457839966
1.005,1.0013161897659302
1.005,1.0011310577392578
1.005,1.001298427581787
1.005,1.0014592409133911
1.006,1.0024772882461548
1.006,1.0022690296173096
1.006,1.002425193786621
1.006,1.0024640560150146
1.003,1.0026037693023682
1.003,1.0028239488601685
1.003,1.002930998802185
1.003,1.0029720067977903
1.003,1.003053069114685
1.005,1.003467679023743
1.005,1.0035505294799805
1.005,1.0036497116088867
1.005,1.0036906003952026
1.003,1.0036790370941162
1.003,1.0036977529525757
1.003,1.0037933588027954
1.003,1.003839373588562
1.011,1.0038633346557615
1.011,1.0056045055389404
1.011,1.0057175159454346
1.011,1.0058348178863523
1.006,1.005828619003296
1.006,1.0060821771621704
1.006,1.0061920881271362
1.006,1.0062679052352903
1.006,1.0064014196395874
1.006,1.0063626766204834
1.006,1.0063689947128296
1.006,1.0065326690673828
1.006,1.0066109895706177
1.006,1.0064916610717771
1.006,1.0065767765045166
1.006,1.0065875053405762
1.006,1.006703495979309
1.007,1.006780743598938
1.007,1.006851315498352
1.007,1.0068376064300537
1.007,1.0068752765655518
1.003,1.005908727645874
1.003,1.0060205459594729
1.003,1.005948543548584
1.003,1.005825161933899
1.003,1.0052521228790283
1.003,1.005116581916809
1.003,1.0049840211868286
1.003,1.004837155342102
1.001,1.004683017730713
1.001,1.0033539533615112
1.001,1.00311279296875
1.001,1.002869963645935
1.001,1.002631902694702
1.008,1.0046006441116333
1.008,1.0044909715652466
1.008,1.0043820142745972
1.008,1.0042747259140017
1.002,1.0033220052719116
1.002,1.0031636953353882
1.002,1.0030008554458618
1.002,1.0028386116027832
0.997,1.0004487037658691
0.997,1.0001435279846191
0.997,0.9998326897621156
0.997,0.9995129704475404
1.0,0.9995031952857972
1.0,0.9991955161094666
1.0,0.9988877773284912
1.0,0.9985898733139038
1.0,0.9985898733139038
1.0,1.000026822090149
1.0,1.000174880027771
1.0,1.0000351667404177
1.0,1.0000933408737185
1.001,1.0002610683441162
1.001,1.0002808570861816
1.001,1.0002461671829224
1.001,1.000237226486206
0.996,0.9990388751029968
0.996,0.9990538358688354
0.996,0.9990138411521912
0.996,0.999076008796692
0.998,0.9987336993217468
0.998,0.9986307621002196
0.998,0.998565137386322
0.998,0.9987203478813172
1.001,0.9993128776550292
1.001,0.9993290305137634
1.001,0.9992855191230774
1.001,0.9993457198143004
0.997,0.999364733695984
0.997,0.9986900687217712
0.997,0.9926830530166626
0.997,0.9925062656402588
0.997,0.9919207096099854
0.997,0.9926031231880188
0.997,0.9920004606246948
0.997,0.9919411540031432
0.997,0.9915549159049988
1.0,0.9928660988807678
1.0,0.9921072125434875
1.0,0.9921365976333618
1.0,0.9915839433670044
1.0,0.9930119514465332
1.0,0.992204487323761
1.0,0.9921926856040956
1.0,0.9921311736106871
1.002,0.9935469031333924
1.002,0.993571639060974
1.002,0.9930963516235352
1.002,0.9924343228340148
1.0,0.9925660490989684
1.0,0.993704617023468
1.0,0.9934768080711364
1.0,0.9927486181259156
1.0,0.99302738904953
0.999,0.993333339691162
0.999,0.9933926463127136
0.999,0.9927685856819152
0.999,0.993334412574768
1.005,0.9945508241653442
1.005,0.9946556687355042
1.005,0.9938201308250428
1.005,0.9943674802780152
1.0,0.9949109554290771
1.0,0.9950312972068788
1.0,0.995158314704895
1.0,0.9952799081802368
1.003,0.9960309863090516
1.003,0.9962685108184814
1.003,0.9964566826820374
1.003,0.9966411590576172
1.005,0.997169554233551
1.005,0.9973987936973572
1.005,0.9965572357177734
1.005,0.9971081614494324
1.006,0.997279703617096
1.006,0.9989628195762634
1.006,0.9977732300758362
1.006,0.9979378581047058
1.006,0.998099684715271
1.002,0.9992026686668396
1.002,0.9988073110580444
1.002,0.9989759922027588
1.002,0.999137282371521
1.005,1.000464916229248
1.005,1.0006792545318604
1.005,1.000892162322998
1.005,0.9996351003646852
1.007,1.0009794235229492
1.007,1.0000698566436768
1.007,1.0001806020736694
1.007,0.9997460842132568
1.005,1.0006214380264282
1.005,1.0014094114303589
1.005,1.0015512704849243
1.005,1.0016906261444092
1.007,1.0022168159484863
1.007,1.0020992755889893
1.007,1.0022072792053225
1.007,1.001439094543457
1.007,1.0021592378616333
1.011,1.0035860538482666
1.011,1.0036612749099731
1.011,1.0037791728973389
1.011,1.0038450956344604
1.011,1.0052223205566406
1.011,1.0053796768188477
1.011,1.003414511680603
1.011,1.003413200378418
1.006,1.0039111375808716
1.006,1.0039358139038086
1.006,1.0028047561645508
1.006,1.002724289894104
1.006,1.0026336908340454
1.006,1.003270149230957
1.006,1.0026696920394895
1.006,1.0025769472122192
1.006,1.0024744272232056
1.006,1.0035700798034668
1.006,1.0027227401733398
1.006,1.0035269260406494
1.006,1.0034844875335691
1.008,1.0045733451843262
1.008,1.004542589187622
1.008,1.0044676065444946
1.008,1.004429578781128
1.008,1.0051500797271729
1.008,1.0051473379135132
1.008,1.0051381587982178
1.008,1.0051217079162598
1.01,1.0057010650634766
1.01,1.00571608543396
1.01,1.0054408311843872
1.01,1.0054242610931396
1.005,1.0053164958953855
1.005,1.0052790641784668
1.005,1.0052413940429688
1.005,1.0052080154418943
1.006,1.0051358938217163
1.006,1.0033334493637085
1.006,1.003149390220642
1.006,1.0022640228271484
1.006,1.0020264387130735
1.006,1.0024818181991575
1.006,1.0022788047790527
1.006,1.0017913579940796
1.006,1.0015770196914673
1.008,1.0025177001953125
1.008,1.0023887157440186
1.008,1.0022538900375366
1.008,1.002131462097168
1.011,1.0043624639511108
1.011,1.0044201612472534
1.011,1.0044842958450315
1.011,1.0045552253723145
1.005,1.004612922668457
1.005,1.0047985315322876
1.005,1.004855394363403
1.005,1.004910945892334
1.006,1.0049622058868408
1.006,1.0029031038284302
1.006,1.0028464794158936
1.006,1.0034090280532837
1.006,1.003408908843994
1.005,1.0037463903427124
1.005,1.0037473440170288
1.005,1.0036922693252563
1.005,1.0023376941680908
1.008,1.003756046295166
1.008,1.0036821365356443
1.008,1.0036059617996216
1.008,1.0020822286605835
1.007,1.0032259225845337
1.007,1.0032261610031128
1.007,1.003127932548523
1.007,1.003127932548523
1.011,1.0029661655426023
1.011,1.0028239488601685
1.011,1.0027540922164917
1.011,1.0013927221298218
1.011,1.00196373462677
1.008,1.0028741359710691
1.008,1.0027772188186646
1.008,1.002776861190796
1.008,1.002589464187622
1.003,1.002805471420288
1.003,1.002563714981079
1.003,1.0025633573532104
1.003,1.0024141073226929
1.01,1.0035470724105835
1.01,1.0031367540359497
1.01,1.0031367540359497
1.01,1.0029103755950928
1.006,1.002918362617493
1.006,1.0032981634140017
1.006,1.003303289413452
1.006,1.0031864643096924
1.006,1.0031890869140625
1.006,1.0036039352416992
1.006,1.0035792589187622
1.006,1.003614902496338
1.006,1.003653883934021
1.003,1.00350022315979
1.003,1.003529667854309
1.003,1.0037184953689575
1.003,1.003685712814331
1.006,1.004230260848999
1.006,1.0008835792541504
1.006,1.0011744499206543
1.006,1.000229001045227
1.008,1.0024186372756958
1.008,1.0007567405700684
1.008,1.0018632411956787
1.008,1.0004611015319824
1.002,1.001839280128479
1.002,1.0018230676651
1.002,1.0023866891860962
1.002,1.0008705854415894
1.005,1.0020086765289309
1.005,1.0013166666030884
1.005,1.002319574356079
1.005,1.0023034811019895
1.005,1.002279281616211
1.01,1.0021384954452517
1.01,1.0020971298217771
1.01,1.002045512199402
1.01,1.0028735399246216
1.008,1.0022611618041992
1.008,1.0031921863555908
1.008,1.0015664100646973
1.008,1.0027835369110107
1.007,1.0034223794937134
1.007,1.003589749336243
1.007,1.0036135911941528
1.007,1.003543257713318
1.008,1.0018399953842163
1.008,1.0036650896072388
1.008,1.0036519765853882
1.008,1.0036386251449585
1.007,1.00166916847229
1.007,1.0035573244094849
1.007,1.0017794370651243
1.007,1.0030971765518188
1.007,1.0016056299209597
1.008,1.003840684890747
1.008,1.002013087272644
1.008,1.0019190311431885
1.008,1.0018216371536257
1.007,1.0039331912994385
1.007,1.0039716958999634
1.007,1.0040090084075928
1.007,1.0040370225906372
1.008,1.0049697160720823
1.008,1.0050681829452517
1.008,1.0046520233154297
1.008,1.0026378631591797
1.006,1.0030944347381592
1.006,1.0030303001403809
1.006,1.002965807914734
1.006,1.0017200708389282
1.011,1.001557469367981
1.011,1.0030604600906372
1.011,1.0029879808425903
1.011,1.001914620399475
1.011,1.0017566680908203
1.01,1.002572774887085
1.01,1.0024466514587402
1.01,1.0019210577011108
1.01,1.00176739692688
1.01,1.0031797885894775
1.01,1.0031819343566897
1.01,1.0031548738479614
1.01,1.0034775733947754
1.008,1.0026404857635498
1.008,1.002593159675598
1.008,1.0026016235351562
1.008,1.0025297403335571
1.007,1.000793695449829
1.007,1.0029243230819702
1.007,1.0021268129348757
1.007,1.0020135641098022
1.01,1.0017119646072388
1.01,1.0027087926864624
1.01,1.0016889572143557
1.01,1.0015448331832886
1.01,1.0017224550247192
1.006,1.002215027809143
1.006,1.002101182937622
1.006,1.0019750595092771
1.006,1.0016905069351196
1.005,1.0020641088485718
1.005,0.9990588426589966
1.005,0.998809814453125
1.005,0.9985594153404236
1.008,1.0008560419082642
1.008,1.0007426738739014
1.008,1.0002939701080322
1.008,0.999123990535736
1.006,0.9989421963691713
1.006,0.9981576204299928
1.006,0.9979549050331116
1.006,0.9977579116821288
1.005,0.996596097946167
1.005,0.9975420832633972
1.005,0.9959949254989624
1.005,0.9957470893859864
1.005,0.9955096244812012
1.002,0.9958503246307372
1.002,0.9973596334457396
1.002,0.9954937696456908
1.002,0.995349943637848
1.0,0.9960744976997375
1.0,0.9960206747055054
1.0,0.9959693551063538
1.0,0.9946711659431458
1.001,0.9971404671669006
1.001,0.9971714615821838
1.001,0.9976592063903807
1.001,0.9956567287445068
1.003,0.9968471527099608
1.003,0.9969056248664856
1.003,0.9969655275344848
1.003,0.9970366954803468
1.001,0.9971198439598083
1.001,0.9980621933937072
1.001,0.9984499216079712
1.001,0.9986208081245422
1.001,0.9987972378730774
1.001,0.9965681433677672
1.001,0.9979519844055176
1.001,0.9980467557907104
1.001,0.9984198808670044
1.001,0.9988542199134828
1.001,0.9988402128219604
1.001,0.9989103674888612
1.001,0.9988720417022704
1.007,1.0000869035720823
1.007,0.9997814297676086
1.007,0.9998294711112976
1.007,0.9996486306190492
1.006,1.0006088018417358
1.006,1.0002598762512207
1.006,0.9968218803405762
1.006,0.9981939792633056
1.005,0.99603009223938
1.005,0.9982905387878418
1.005,0.9981765151023864
1.005,0.9985286593437196
1.005,0.9984275102615356
1.003,0.99903666973114
1.003,0.9989744424819946
1.003,0.9987965822219848
1.003,0.9987264275550842
1.003,0.9991122484207152
1.003,0.9990748167037964
1.003,0.9990359544754028
1.003,0.996154010295868
1.003,0.9981583952903748
1.003,0.995790719985962
1.003,0.9956141114234924
1.003,0.9954324960708618
0.999,0.9952500462532043
0.999,0.995462954044342
0.999,0.997203528881073
0.999,0.9971143007278442
1.003,0.9980796575546264
1.003,0.99568909406662
1.003,0.9955433011054992
1.003,0.995398223400116
1.003,0.9972342848777772
1.003,0.998157799243927
1.003,0.9981639385223388
1.003,0.99817156791687
1.003,0.9980967044830322
1.001,0.9985400438308716
1.001,0.9983383417129515
1.001,0.9983550906181335
1.001,0.9983672499656676
1.006,0.9964993596076964
1.006,0.9964423179626464
1.006,0.9953308701515198
1.006,0.995217263698578
1.003,0.9960607290267944
1.003,0.997514009475708
1.003,0.9974825978279114
1.003,0.9974579811096193
1.001,0.9974473714828492
1.001,0.9984344840049744
1.001,0.9984978437423706
1.001,0.9986984133720398
1.001,0.9970266222953796
1.006,0.9982893466949464
1.006,0.9969822764396667
1.006,0.998409867286682
1.006,0.9969196915626526
1.008,0.9984809160232544
1.008,0.9985337257385254
1.008,0.9985805749893188
1.008,0.99862140417099
1.006,1.0000324249267578
1.006,1.0001825094223022
1.006,1.000327706336975
1.006,1.0004724264144895
1.005,1.0015186071395874
1.005,1.0017374753952026
1.005,1.0019558668136597
1.005,0.9987926483154296
1.01,0.9987381100654602
1.01,0.9988476037979126
1.01,1.0004842281341553
1.01,0.998706579208374
1.01,1.0006511211395264
1.003,0.9991713762283324
1.003,1.0009841918945312
1.003,1.0009838342666626
1.003,1.000979781150818
1.01,1.0024453401565552
1.01,1.0025219917297363
1.01,0.999907910823822
1.01,1.0016443729400637
1.005,1.00046706199646
1.005,1.0018938779830933
1.005,1.0000079870224
1.005,0.9999209046363832
1.008,1.0005927085876465
1.008,1.0021309852600098
1.008,1.0021108388900757
1.008,1.0026222467422483
1.006,1.0031046867370603
1.006,1.0031245946884155
1.006,1.0031474828720093
1.006,1.0032110214233398
1.006,1.0012288093566897
1.007,1.003031849861145
1.007,1.0029977560043335
1.007,1.002963900566101
1.007,1.0011895895004272
1.011,1.0035383701324463
1.011,1.0035128593444824
1.011,1.003971815109253
1.011,1.0039616823196411
1.008,1.0045710802078247
1.008,1.0022207498550415
1.008,1.0021127462387085
1.008,1.0013039112091064
1.01,1.0042707920074463
1.01,1.002353310585022
1.01,1.0022422075271606
1.01,1.001540184020996
1.011,1.0013898611068726
1.011,1.0026886463165283
1.011,1.0039613246917725
